Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"RP","Pesticides Use","104","Myanmar","5157","Agricultural Use","1357","Pesticides (total)","2005","2005","tonnes","1448.85","E","Estimated value"
"RP","Pesticides Use","104","Myanmar","5157","Agricultural Use","1357","Pesticides (total)","2006","2006","tonnes","3872.16","E","Estimated value"
"RP","Pesticides Use","104","Myanmar","5157","Agricultural Use","1357","Pesticides (total)","2007","2007","tonnes","3329.67","E","Estimated value"
"RP","Pesticides Use","104","Myanmar","5157","Agricultural Use","1357","Pesticides (total)","2008","2008","tonnes","1438.56","E","Estimated value"
"RP","Pesticides Use","104","Myanmar","5157","Agricultural Use","1357","Pesticides (total)","2009","2009","tonnes","1091.08","E","Estimated value"
"RP","Pesticides Use","104","Myanmar","5157","Agricultural Use","1357","Pesticides (total)","2010","2010","tonnes","3340.09","E","Estimated value"
"RP","Pesticides Use","104","Myanmar","5157","Agricultural Use","1357","Pesticides (total)","2011","2011","tonnes","4642.42","E","Estimated value"
"RP","Pesticides Use","104","Myanmar","5157","Agricultural Use","1357","Pesticides (total)","2012","2012","tonnes","3044.78","E","Estimated value"
"RP","Pesticides Use","104","Myanmar","5157","Agricultural Use","1357","Pesticides (total)","2013","2013","tonnes","2898.2","E","Estimated value"
"RP","Pesticides Use","104","Myanmar","5157","Agricultural Use","1357","Pesticides (total)","2014","2014","tonnes","5417.8","E","Estimated value"
"RP","Pesticides Use","104","Myanmar","5157","Agricultural Use","1357","Pesticides (total)","2015","2015","tonnes","7690.63","E","Estimated value"
"RP","Pesticides Use","104","Myanmar","5157","Agricultural Use","1357","Pesticides (total)","2016","2016","tonnes","12092","E","Estimated value"
"RP","Pesticides Use","104","Myanmar","5157","Agricultural Use","1357","Pesticides (total)","2017","2017","tonnes","17274","E","Estimated value"
"RP","Pesticides Use","104","Myanmar","5157","Agricultural Use","1357","Pesticides (total)","2018","2018","tonnes","15326","E","Estimated value"
"RP","Pesticides Use","104","Myanmar","5157","Agricultural Use","1357","Pesticides (total)","2019","2019","tonnes","17337.49","E","Estimated value"
"RP","Pesticides Use","104","Myanmar","5157","Agricultural Use","1357","Pesticides (total)","2020","2020","tonnes","11748.89","E","Estimated value"
"RP","Pesticides Use","608","Philippines","5157","Agricultural Use","1357","Pesticides (total)","1990","1990","tonnes","15154.3","E","Estimated value"
"RP","Pesticides Use","608","Philippines","5157","Agricultural Use","1357","Pesticides (total)","1991","1991","tonnes","15373.92","E","Estimated value"
"RP","Pesticides Use","608","Philippines","5157","Agricultural Use","1357","Pesticides (total)","1992","1992","tonnes","15508.14","E","Estimated value"
"RP","Pesticides Use","608","Philippines","5157","Agricultural Use","1357","Pesticides (total)","1993","1993","tonnes","15830.68","E","Estimated value"
"RP","Pesticides Use","608","Philippines","5157","Agricultural Use","1357","Pesticides (total)","1994","1994","tonnes","16237.54","E","Estimated value"
"RP","Pesticides Use","608","Philippines","5157","Agricultural Use","1357","Pesticides (total)","1995","1995","tonnes","16758.94","E","Estimated value"
"RP","Pesticides Use","608","Philippines","5157","Agricultural Use","1357","Pesticides (total)","1996","1996","tonnes","16853.5","E","Estimated value"
"RP","Pesticides Use","608","Philippines","5157","Agricultural Use","1357","Pesticides (total)","1997","1997","tonnes","16846.95","E","Estimated value"
"RP","Pesticides Use","608","Philippines","5157","Agricultural Use","1357","Pesticides (total)","1998","1998","tonnes","16959.42","E","Estimated value"
"RP","Pesticides Use","608","Philippines","5157","Agricultural Use","1357","Pesticides (total)","1999","1999","tonnes","17472.83","E","Estimated value"
"RP","Pesticides Use","608","Philippines","5157","Agricultural Use","1357","Pesticides (total)","2000","2000","tonnes","17382.68","E","Estimated value"
"RP","Pesticides Use","608","Philippines","5157","Agricultural Use","1357","Pesticides (total)","2001","2001","tonnes","17509.77","E","Estimated value"
"RP","Pesticides Use","608","Philippines","5157","Agricultural Use","1357","Pesticides (total)","2002","2002","tonnes","17995.32","E","Estimated value"
